id,name,date,genre,description,backdrop,poster
18491,Neon Genesis Evangelion: The End of Evangelion,1997-07-19,"Drama, Science Fiction, Animation, Action","The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",/AfyuI3glMCBDFmNPj9PY6DwbgGp.jpg,/m9PTii0XWCIKZBBrCrOn8RLTK0w.jpg
407655,A Cinderella Story: If the Shoe Fits,2016-08-02,"Comedy, Family, Fantasy, Music",A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,/a9ivhs279xqCwb64BZQKidILO2p.jpg,/qtxOA6Sb8lK1PfRiwduxYVuzaEv.jpg
37169,The Human Centipede (First Sequence),2009-04-26,Horror,"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life ""the human centipede.""",/6Elpj8Y9lAcVE10MInADrpucQIh.jpg,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg
23437,A Nightmare on Elm Street,2010-04-30,"Horror, Mystery, Thriller",The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.,/zcWI9AmtU30rha7M4FkbJrK473G.jpg,/4W2GvVM89Xu4HTxUbun4AO0yOAJ.jpg
267860,London Has Fallen,2016-03-02,"Action, Thriller","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",/gYQ30Jer6qMZSKxeDmcibueeq0T.jpg,/korY0GInEJThWEm23MRmErQ3GqT.jpg
11770,Shaolin Soccer,2001-07-05,"Action, Comedy",A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,/tkxYmE3HzHy7E39zY3VvQ0k0VLU.jpg,/kVpq68NxChzynK7otaymRSaWR8p.jpg
10214,Son of the Mask,2005-02-18,"Fantasy, Comedy, Family, Adventure","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",/zbGteYxh9dMJAKPyZY9AWzzHR5I.jpg,/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg
110552,The Protector 2,2013-10-23,Action,"Kham is the last in long line of guards who once watched over the King of Thailand's war elephants. Traditionally, only the perfect elephants could successfully help defend the throne, after his harrowing quest to retrieve the elephants, Kham returns to his village to live in peace. But for someone as good in martial arts as him, peace is but a wishful thought...",/fPRazoBaX5C6gQxnhbsl2H4Hbad.jpg,/yViXclzp3OE3hWm4wJFkmiCsqxs.jpg
622855,Jingle Jangle: A Christmas Journey,2020-11-06,"Family, Fantasy, Music","An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",/6C7ZGYeR8QpT3X6C2RFEu6yiSKK.jpg,/5RbyHIVydD3Krmec1LlUV7rRjet.jpg
205081,Codename: Kids Next Door - Operation Z.E.R.O.,2006-08-10,"Animation, Science Fiction, TV Movie","The villains of the Kids Next Door, lead by Father, join forces to resurrect the Ultimate Evil, Grandfather, a tyrant who once ruled the world many years ago when most of the villains were themselves kids. However, Father disgraced him that he can't even try to destroy the KND and the Villains were quickly betrayed when they are turned into Senior Citizombies, creatures that are immortal and can transform any living creature into one of them and slaves who are forced to make Tapioca to refuel Grandfather so he can find and destroy the Book of K.N.D.",/dXQaRemuiS5woqXwh2VBwmWKfUt.jpg,/8IJyeNWpk8a2kliOU9EJvlOaLIY.jpg
630240,Titane,2021-07-14,"Drama, Horror, Thriller","Alexia is a woman who’s lived with a titanium plate in her head ever since a childhood car accident.  Following a series of unexplained crimes, a father is reunited with the son who has been missing for 10 years. Titane : A metal highly resistant to heat and corrosion, with high tensile strength alloys.",/5Y5PyRDtnyil0SbXn05agPbfG04.jpg,/lubDkWllPr0Susbv0K4oMGuOiLg.jpg
2668,Sleepy Hollow,1999-11-18,"Drama, Fantasy, Thriller, Mystery, Horror",New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,/m8t7K3LcAY7bpyQ7iQ5kGsrcjnh.jpg,/660DFxWpSfZ1d1PruZ6Nd9vKXNE.jpg
290864,Kung Fu Jungle,2014-10-31,"Crime, Action, Thriller","A martial arts instructor working at a police academy gets imprisoned after killing a man by accident. But when a vicious killer starts targeting martial arts masters, the instructor offers to help the police in return for his freedom.",/stLhxCtXOA7tAm97Yg0xoNKXYNG.jpg,/pilhLgeUWSAT4sg8F4ISgvBHswn.jpg
57737,Barbie: A Fairy Secret,2011-03-01,"Animation, Family, Fantasy","Get ready for Barbie: A Fairy Secret, an amazing adventure with Barbie where she discovers there are fairies living secretly all around us! When Ken is suddenly whisked away by a group of fairies, Barbie's two fashion stylist friends reveal they are actually fairies and that Ken has been taken to a magical secret fairy world not far away! Barbie and her rival Raquelle take off with the fairy friends on an action-packed journey to bring him back. Along the way they must stick together and learn that the real magic lies not just in the fairy world itself, but in the power of friendship.",/669CKKlMCLw5EjcN5wQv1HVU4hU.jpg,/wn2aoYKOonwMNKkzfgO5y4ji8pB.jpg
752505,The Old Ways,2020-10-16,"Horror, Fantasy","Cristina, a journalist of Mexican origin, travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There, she is kidnapped by a group of locals who claim she's the devil incarnated.",/xX6VABuJOyZQL1ASj5U4GWJspyW.jpg,/3h34xP5pvLTA7ofOrfUnBN7CMDE.jpg
1267,Meet the Robinsons,2007-03-23,"Animation, Comedy, Family","Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",/AsWuvFnzgmG6kZMIpJO7HZpvYRB.jpg,/swsjj0jZtsx53Yp9zBORPwsmGWj.jpg
242512,Ouija,2014-10-24,Horror,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,/4vYjo8UJReZ2pFsW56t4AGfsqBp.jpg,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg
38594,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008-09-21,"Animation, Action, Adventure, Science Fiction","A 35-minute Dragon Ball animated short film that premiered at the Jump Super Anime Tour in September 2008. It is the first animated Dragon Ball feature in twelve years, following the tenth anniversary film The Path to Power.",/uIbhHNUPx8KhbP6xSebvmnbm7G2.jpg,/f0tBLECAYhOmzJmQmpfoFH8Syyp.jpg
16871,Drag Me to Hell,2009-03-15,"Horror, Thriller","After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",/3tvwsRSIDgwJuaGdh67XZ942UMy.jpg,/fdyejM5Zd6dsa0YyWa02ZAKwQzK.jpg
10867,Malena,2000-03-16,Drama,"On the day in 1940 that Italy enters the war, two things happen to the 12-year-old Renato: he gets his first bike, and he gets his first look at Malèna. She is a beautiful, silent outsider who's moved to this Sicilian town to be with her husband, Nico. He promptly goes off to war, leaving her to the lustful eyes of the men and the sharp tongues of the women. During the next few years, as Renato grows toward manhood, he watches Malèna suffer and prove her mettle. He sees her loneliness, then grief when Nico is reported dead, the effects of slander on her relationship with her father, her poverty and search for work, and final humiliations. Will Renato learn courage from Malèna and stand up for her?",/jpPBtDJHIXOOYfQcidyvP42pqRL.jpg,/3OyQTl0IGkbnjDxd3MhztfPE34g.jpg
297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,"Adventure, Animation, Family","An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.",/ub3BAIzgGnkHqUBtUAf3hpG9xMF.jpg,/3S0mmmpYStB3GqodRghcfOt81wQ.jpg
699102,A Week Away,2021-03-26,"Drama, Family, Music, Romance","Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",/2VnghbG2qWChcE6CdZBMDtDQKCF.jpg,/htTS07IvYv3rv57ftzNEprefwSq.jpg
73723,The Lorax,2012-03-01,"Animation, Family","A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",/43YNfUu884YAnj8Zoi1HsEUPFDd.jpg,/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg
401478,Death Race: Beyond Anarchy,2018-10-02,"Action, Thriller, Science Fiction",Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,/W8V8d9bjLZURgEGbIB5TC70yaj.jpg,/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg
9509,Man on Fire,2004-04-23,"Action, Drama, Thriller","Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",/6c7j7MQCczzNVvcrNEiXbs8Kt2p.jpg,/v8H6dPqXhHWW137ubxqD4HdHTib.jpg
559581,Stowaway,2021-06-24,"Science Fiction, Drama, Thriller",A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,/4FPP2n1uazvlWvzIqn8ysaOpEID.jpg,/yOscLK7KzEPDdi1P8RmevGIjOSp.jpg
715123,Books of Blood,2020-10-07,"Horror, Science Fiction",A journey into uncharted and forbidden territory through three tales tangled in space and time.,/g6qb2h3dT1tb0zkhktD5r7ZHbmp.jpg,/bXLVZGgLgd7OwbfP6fC5GCfrxuD.jpg
183011,Justice League: The Flashpoint Paradox,2013-07-30,"Science Fiction, Animation, Action, Adventure",The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,/iSLXnEeZpkZQnxeCzp9ZjdhvAKK.jpg,/zmpE3mfhv0NOnI872q66kuuGeZW.jpg
7131,Van Helsing,2004-05-05,"Horror, Adventure, Action",Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,/d72ROyJqXQtw2OupW0l15eicRAF.jpg,/gsFun8nATm52aGHeT8ueAel98nE.jpg
447200,Skyscraper,2018-07-11,"Action, Thriller",null,/oMKFQmoVgB69fyXfSMu0lGlHJP2.jpg,/3NL1FiTEhU4SWOuWk8lkVCbmnYm.jpg
371370,Looking Back at it All: The Dragon Ball Z Year-End Show!,1993-12-31,"Action, Animation, Comedy","This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",,/sOtvIOc65gmDdrAk3Eg01oH4gZY.jpg
264419,Huevos: Little Rooster's Egg-Cellent Adventure,2015-09-04,"Animation, Family","Toto has grown and now is a young cock. An evil rancher tricks the female owner of the ranch where they live and forces her to bet the property in a cockfight in the arena. Toto is the only option to defend their home, so he must train in just one week and win the championship of the arena.",/pRAotmoFADqCKtELGv1eH9sIXIO.jpg,/e55ZEtyXkknzBgNmrcyTICAG3gA.jpg
508138,Burn,2019-08-23,Thriller,"Lonely, unstable gas station attendant Melinda is tired of being overshadowed by her more confident, outgoing co-worker Sheila. When the gas station is held up at gunpoint by Billy, a desperate man in need of quick cash, Melinda finds an opportunity to make a connection with the robber, regardless of who gets hurt.",/3C14xx4RteMksSUwgYfI52B8Iu6.jpg,/ifSMo5x7SDXpettRt8TWY9EOquM.jpg
824349,Mediterraneo: The Law of the Sea,2021-10-01,,"Autumn 2015. Profoundly affected by the picture of a little boy who drowned in the Mediterranean Sea, lifeguards Oscar and Gerard travel to Lesbos (Greece). Once there, the reality is horrific: thousands of people risk their lives every day, crossing the sea in precarious boats and fleeing from armed conflicts. But nobody bothers to rescue them. With Esther, Nico and other members of the team, they will fight to do what they came to do, helping those who need it. For all of them, this initiation voyage will become a life-changing odyssey. Mediterráneo is the struggle to survive in the sea, an often hostile medium where every life counts.",,/3adQJKDBb581X5BKO64XnIX5AN4.jpg
13183,Watchmen,2009-03-05,"Action, Mystery, Science Fiction","In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",/iloOEgZc2HKp6sLJgFu5eMiOggk.jpg,/aZvOkdo203bm1kpcY0A0Tn074ER.jpg
676,Pearl Harbor,2001-05-21,"War, History, Romance, Drama","The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",/zv1xOEQzebKyku349qDZ085FZlO.jpg,/ftkKVbk4sQEcekuaGJvpvXcNs32.jpg
711963,Coming Home in the Dark,2021-08-12,"Thriller, Horror",A school teacher is forced to confront a brutal act from his past when a pair of ruthless drifters takes him and his family on a nightmare road-trip.,/r4s3dNE3ZECuYDojHad20wPbhvt.jpg,/ubDpUo7z5Kz8HMz2qv2bS66Y9uo.jpg
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06,"Horror, Thriller","Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",/pAzvUWOpozXXgvDnLUjpufLDH6J.jpg,/hTBueN0Ru3R7brwtONenDyEMNYe.jpg
13207,Friday the 13th,2009-02-11,Horror,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,/rpb9eBNpYjqSI3dLLniZ0GXcnlS.jpg,/88wlJ4teYlck4hJ2bnlxBrAVh0m.jpg
1734,The Mummy Returns,2001-05-04,"Adventure, Action, Fantasy","Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",/uoOD6qqz4QFhgvhdsrrQUmkmAMc.jpg,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg
15906,Barbie and the Magic of Pegasus 3-D,2005-10-04,"Animation, Family, Romance","Princess Annika (Barbie) escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",/efWM8B74e8yvguRabUNMeyIu16J.jpg,/wqKNLSzGN9lqnmtFFwu40g2eWgQ.jpg
769,GoodFellas,1990-09-12,"Drama, Crime","The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",/sw7mordbZxgITU877yTpZCud90M.jpg,/6QMSLvU5ziIL2T6VrkaKzN2YkxK.jpg
850885,Halloween Heroes,2021-10-01,Comedy,"When a new neighbor, Brutus Snively, moves in, he begins to devastate everything and everyone. Suddenly, events take a strange turn and a group of teenagers become their Halloween personalities and fight back to save their town!",,/7BUSP9vUlmDA6MrdwYIPzmkbUrV.jpg
475430,Artemis Fowl,2020-06-12,"Adventure, Fantasy, Science Fiction, Family, Action",Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,/uL2s9Snfjb9AvImGGQLDnMpfzge.jpg,/tI8ocADh22GtQFV28vGHaBZVb0U.jpg
467615,The Curse of Buckout Road,2017-11-24,Horror,"A college class project on creation and destruction of modern myth, turns terrifying when a trio of young people come to realize the urban legends surrounding the famed Buckout Road may, in fact, be REAL.",/oARMSdZc8rrzoI8RygbftHsa33a.jpg,/jS47NI9UqtO17TvW6KTjiAT5Fd.jpg
192577,Space Pirate Captain Harlock,2013-09-07,"Animation, Science Fiction",Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.,/4xzUhKxWHxPjJ6h1faVMTUBDquQ.jpg,/fnoZJlitIOBo2fSCyzAsv0lHtYL.jpg
198375,The Garden of Words,2013-05-31,"Animation, Drama, Romance","Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches...",/6ljxY3k2Or1iEpjwBlrAuaGUIlK.jpg,/8ciSABYn5ANts75wny70HGIyrz5.jpg
276907,Legend,2015-09-09,"Crime, Thriller","Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",/pzGX6RfNxWoRdrYCiccC4WljQiF.jpg,/4shf5Alq4KWCKqrAAQe0JGJHYp5.jpg
9792,The Hills Have Eyes,2006-03-10,"Horror, Thriller","Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",/i9ypo2EPubwkD5XLiAHqPG7OMHg.jpg,/qj4C2c96T1n3YnYxFG5l5bSTKbM.jpg
19286,Leprechaun 3,1995-07-04,"Comedy, Fantasy, Horror","It was a normal night in Las Vegas, Nevada, all the lights were flashing brightly, until a man with one hand, one eye, and one leg walks into a pawn shop with a statue of a hideous looking Leprechaun. The owner claims it's a good luck charm. The statue also wore a medallion around it's neck. The careless pawn shop owner took off the medallion setting the Leprechaun free...",/mohn31YbsFGkYgChAAexEHPcDtQ.jpg,/z9NT2smK66pYOjBtmZuKFFTZ478.jpg
180299,The Raid 2,2014-03-27,"Action, Crime, Thriller","After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",/nLyw8npzojNqffBzXCT3znEADNf.jpg,/olA39iaXISiKEkACdELgr0ZRvIF.jpg
342470,All the Bright Places,2020-02-28,"Romance, Drama",Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,/tcrNJfyNEIqaBR8Ogkgnq5xQJnf.jpg,/4SafxuMKQiw4reBiWKVZJpJn80I.jpg
406990,What Happened to Monday,2017-08-18,"Science Fiction, Thriller, Drama, Mystery","In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",/j7ij93mtHXAF8D3PjRSEaKPHpIE.jpg,/o6EsOqITcSzcdwD1zxBM9imdxjr.jpg
699254,Naruto Shippuden: OVA Hashirama Senju vs Madara Uchiha,2012-02-23,Animation,Naruto Shippūden Ultimate Ninja Storm Generations OVA Madara vs Hashirama is the tenth Naruto OVA. It is distributed as part of Naruto Shippūden: Ultimate Ninja Storm Generations.,/8VI7ItY7u3WL5i1PQlTdUprZMXT.jpg,/3AwkYyiwl02CMELo2oj88x2bEtu.jpg
838719,Val,2021-10-01,"Horror, Comedy","Fin is a criminal on the run, wanted for the murder of his boss and the accidental shooting of an officer. He breaks into the home of a high-class escort, only to discover that you get more than you bargain for with Val, short for “Valefar” – a demon who offers to make all his problems disappear if he agrees to follow her rules. But in Val’s world there are no accidents, and as Fin meets her other “customers”, he learns that Val was expecting him all along, and it isn’t easy to escape Val’s dungeon.",/h8DNuJACfY3K2bbf24KxIOr5m9i.jpg,/losAMed89IHUslZwCiIXCQqjAp3.jpg
166666,3096 Days,2013-02-21,Drama,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the real-life case of Natascha Kampusch.,/9K2j6pinRuyWxWEWMTpbjSlsn6F.jpg,/jQ7aucozEWiz1cBCdZtcYSJfWC7.jpg
23566,Barbie and the Three Musketeers,2009-09-15,"Animation, Family","Corinne (Barbie) is a young country girl who heads to Paris to pursue her big dream – to become a female musketeer! Never could she imagine she would meet three other girls who secretly share the same dream! Using their special talents, the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!",/s70F5pvJL1cB8ih2ac5UOeENhiw.jpg,/zR0ts7zL2P1kQIQXYlnS4KCqqmu.jpg
77663,Killing Season,2013-07-12,"Action, Thriller","Two veterans of the Bosnian War, one American, one Serbian, clash in the remote Smoky Mountain wilderness.",/rZuWszvhtnSHRKtAwLgS4Gw0qSP.jpg,/o55HXx21PqRcOgAaOWFz4tGMrZh.jpg
214553,"Love, Chunibyo & Other Delusions! Rikka Version",2013-09-14,"Comedy, Animation, Drama, Romance","Summary of the first season of the show, as seen from Rikka's perspective with new elements.",/i1hKSnXnzvBRLwZD8xayiYqxHHl.jpg,/7GXDfLX2FRgPwn9L7CCFcWVe6YP.jpg
1246,Rocky Balboa,2006-12-20,"Drama, Action","When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",/9mwMaNeeqPXJviKk2UKLxFm9vUW.jpg,/upC8KSyoqBUZf5AGTK6xECPuNI7.jpg
569016,No Mercy,2019-01-01,Action,A woman seeks to take revenge when her younger sister disappears and she finds out that her sister suffered violence and sexual abuse from school bullies.,/fhQpVYg35LSKAY0rJBQ1sukAU1W.jpg,/hBNuRQRtet1THfMS0hohQnyRgzW.jpg
170,28 Days Later,2002-10-31,"Horror, Thriller, Science Fiction","Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg,/w4SL5hv0qOanrN7GjwNgtjF1RtD.jpg
827187,All Nude - Riri Nanatsumori,2020-12-19,,"Six months after the shocking AV debut of the top model who was active in fashion magazines, the first release this time is an image DVD where you can enjoy Riri Nanatsumori earnestly without any man appearing. Experience Riri-chan only for you!",/PNr74nwzJ18GVH52Lcl1vpjO2t.jpg,/xZ41uw1kkNrChsRmJuh4KmllelF.jpg
557635,After Porn Ends 3,2018-10-30,Documentary,After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,/55Anuv1GtRUr8LZS0lkxtKMtl3W.jpg,/6wwOzuSZCNZ0aDbLnwqqtzm6f04.jpg
243688,Poltergeist,2015-05-20,"Horror, Thriller","Legendary filmmaker Sam Raimi and director Gil Kenan reimagine and contemporize the classic tale about a family whose suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",/iOFisrQOQ94IPWkAUDHX52oNWpQ.jpg,/A1ymtbzatZp94Z49ZOBb8JGXOBB.jpg
16306,Fantastic Planet,1973-12-01,"Animation, Science Fiction","On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",/uoSeaMBUSAmEscXEmC6GVSCTiLe.jpg,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg
412520,Sex Doll,2016-12-07,"Drama, Thriller, Mystery","Set in London's world of high class call girls, Amoureux Solitaires tells the story of London based French escort Virginie, and Rupert, a man who rescues trafficked girls.",/wFmwCrAjvsI4AUpCj0DHAuF0JuO.jpg,/grWS1nNexgCQacAIF6Um5PS5N5y.jpg
49527,Man on a Ledge,2012-01-13,"Action, Thriller, Crime","An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",/w2CytviMtakUGlbQwg6XTdbvd0d.jpg,/oz7YkPesxOH4xUmWXxdQUPhimUA.jpg
24615,Aloha Scooby-Doo!,2005-01-01,"Mystery, Family, Animation, Adventure, Comedy","The Mystery Gang goes to Hawaii for the Big Kahuna of Hanahuna Surfing Contest. However, the gang and the locals find the island invaded by the vengeful Wiki Tiki spirit and his demons.",/7gvgpPaDmqPEIMaZTz04Zwhe8dP.jpg,/26BP556PvenFfypUp10aFFMpQSV.jpg
310131,The Witch,2015-01-27,"Horror, Drama, Mystery, History","In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.",/dEY6lCgiODGMDPY3Oo2j09ngPiq.jpg,/xMuUdeFX5RVlwQ1WTON1cqSSmIR.jpg
419478,Midnight Sun,2018-03-22,"Romance, Drama","Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",/rKWg1SnU3yLyph00ZTKtTQsMJrU.jpg,/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg
262504,Allegiant,2016-03-09,"Adventure, Science Fiction, Action, Mystery",Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,/iUJybxWlnLBhreAaS1tgo3RRjmO.jpg,/mnDachFRlreBxHMmg2hdIOYMaTI.jpg
9737,Bad Boys,1995-04-07,"Action, Comedy, Crime, Thriller","Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg
